mountain,site,state,measure,year,id,species1,count,total_count,rel_freq,presence ,rel_point_count,species,mountain1
MtLaf,T2,NH,line,2017,MtLaf-T2-2017,Arctoparmelia centrifuga,5,2992,0.001671123,1,2,Arctoparmelia centrifuga,Lafayette
AlpGard,T1,NH,point,2024,AlpGard-T1-2024,Aspicilia cinerea,2,541,0.003696858,1,2,Aspicilia cinerea,Washington
AlpGard,T2,NH,point,2024,AlpGard-T2-2024,Aspicilia cinerea,2,601,0.003327787,1,2,Aspicilia cinerea,Washington
AlpGard,T3,NH,point,2024,AlpGard-T3-2024,Aspicilia cinerea,2,581,0.003442341,1,2,Aspicilia cinerea,Washington
MtLaf,T1,NH,point,2024,MtLaf-T1-2024,Aspicilia cinerea,7,621,0.011272142,1,7,Aspicilia cinerea,Lafayette
MtLaf,T3,NH,point,2024,MtLaf-T3-2024,Aspicilia cinerea,7,621,0.011272142,1,7,Aspicilia cinerea,Lafayette
MtLaf,T2,NH,point,2024,MtLaf-T2-2024,Aspicilia cinerea,10,621,0.01610306,1,10,Aspicilia cinerea,Lafayette
AlpGard,T1,NH,line,2017,AlpGard-T1-2017,Aspicilia cinerea,6,2685,0.002234637,1,2,Aspicilia cinerea,Washington
AlpGard,T1,NH,line,2009,AlpGard-T1-2009,Aspicilia cinerea,7,2685,0.002607076,1,2,Aspicilia cinerea,Washington
AlpGard,T2,NH,line,2009,AlpGard-T2-2009,Aspicilia cinerea,4,2895,0.001381693,1,1,Aspicilia cinerea,Washington
AlpGard,T2,NH,line,2017,AlpGard-T2-2017,Aspicilia cinerea,5,2895,0.001727116,1,2,Aspicilia cinerea,Washington
AlpGard,T3,NH,line,2009,AlpGard-T3-2009,Aspicilia cinerea,7,2853,0.002453558,1,2,Aspicilia cinerea,Washington
AlpGard,T3,NH,line,2017,AlpGard-T3-2017,Aspicilia cinerea,18,2853,0.006309148,1,4,Aspicilia cinerea,Washington
MtLaf,T1,NH,line,2009,MtLaf-T1-2009,Aspicilia cinerea,23,3025,0.007603306,1,5,Aspicilia cinerea,Lafayette
MtLaf,T1,NH,line,2017,MtLaf-T1-2017,Aspicilia cinerea,47,3025,0.01553719,1,10,Aspicilia cinerea,Lafayette
MtLaf,T2,NH,line,2009,MtLaf-T2-2009,Aspicilia cinerea,29,2992,0.009692513,1,6,Aspicilia cinerea,Lafayette
MtLaf,T2,NH,line,2017,MtLaf-T2-2017,Aspicilia cinerea,41,2992,0.013703209,1,9,Aspicilia cinerea,Lafayette
MtLaf,T3,NH,line,2009,MtLaf-T3-2009,Aspicilia cinerea,16,3007,0.005320918,1,4,Aspicilia cinerea,Lafayette
MtLaf,T3,NH,line,2017,MtLaf-T3-2017,Aspicilia cinerea,17,3007,0.005653475,1,4,Aspicilia cinerea,Lafayette
algonquin,T2,NY,point,1994,algonquin-T2-1994,Bare Rock,1,600,0.001666667,1,1,rock,Algonquin
iroquois,T2,NY,point,1984,iroquois-T2-1984,Bare Rock,1,600,0.001666667,1,1,rock,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Bare Rock,1,600,0.001666667,1,1,rock,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Bare Rock,1,600,0.001666667,1,1,rock,Iroquois
algonquin,T2,NY,point,2007,algonquin-T2-2007,Bare Rock,2,600,0.003333333,1,2,rock,Algonquin
iroquois,T2,NY,point,1994,iroquois-T2-1994,Bare Rock,2,600,0.003333333,1,2,rock,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Bare Rock,3,600,0.005,1,3,rock,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Bare Rock,3,600,0.005,1,3,rock,Iroquois
algonquin,T1,NY,point,2017,algonquin-T1-2017,Bare Rock,4,600,0.006666667,1,4,rock,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Bare Rock,4,570,0.007017544,1,4,rock,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Bare Rock,4,600,0.006666667,1,4,rock,Algonquin
iroquois,T1,NY,point,2002,iroquois-T1-2002,Bare Rock,4,600,0.006666667,1,4,rock,Iroquois
algonquin,T1,NY,point,2007,algonquin-T1-2007,Bare Rock,5,600,0.008333333,1,5,rock,Algonquin
iroquois,T3,NY,point,2002,iroquois-T3-2002,Bare Rock,5,600,0.008333333,1,5,rock,Iroquois
algonquin,T1,NY,point,1994,algonquin-T1-1994,Bare Rock,6,600,0.01,1,6,rock,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Bare Rock,6,600,0.01,1,6,rock,Algonquin
iroquois,T1,NY,point,1994,iroquois-T1-1994,Bare Rock,8,600,0.013333333,1,8,rock,Iroquois
wright ,T2,NY,point,2017,wright -T2-2017,Bare Rock,8,600,0.013333333,1,8,rock,Wright 
algonquin,T3,NY,point,2007,algonquin-T3-2007,Bare Rock,9,600,0.015,1,9,rock,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Bare Rock,9,600,0.015,1,9,rock,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Bare Rock,9,600,0.015,1,9,rock,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Bare Rock,9,600,0.015,1,9,rock,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Bare Rock,9,600,0.015,1,9,rock,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Bare Rock,10,600,0.016666667,1,10,rock,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Bare Rock,11,600,0.018333333,1,11,rock,Iroquois
wright ,T3,NY,point,2017,wright -T3-2017,Bare Rock,11,575,0.019130435,1,11,rock,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Bare Rock,13,600,0.021666667,1,13,rock,Algonquin
wright ,T2,NY,point,2007,wright -T2-2007,Bare Rock,14,600,0.023333333,1,14,rock,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Bare Rock,19,575,0.033043478,1,18,rock,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Bare Rock,20,600,0.033333333,1,20,rock,Wright 
algonquin,T3,NY,point,1994,algonquin-T3-1994,Bare Rock,22,600,0.036666667,1,22,rock,Algonquin
wright ,T3,NY,point,2002,wright -T3-2002,Bare Rock,23,575,0.04,1,22,rock,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Bare Rock,23,600,0.038333333,1,23,rock,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Bare Rock,24,600,0.04,1,24,rock,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Bare Rock,24,600,0.04,1,24,rock,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Bare Rock,25,600,0.041666667,1,25,rock,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Bare Rock,26,600,0.043333333,1,26,rock,Wright 
wright ,T1,NY,point,1984,wright -T1-1984,Bare Rock,27,600,0.045,1,27,rock,Wright 
algonquin,T3,NY,point,2017,algonquin-T3-2017,Bare Rock,28,600,0.046666667,1,28,rock,Algonquin
wright ,T3,NY,point,1994,wright -T3-1994,Bare Rock,31,575,0.053913043,1,30,rock,Wright 
algonquin,T3,NY,point,1984,algonquin-T3-1984,Bare Rock,32,600,0.053333333,1,32,rock,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Bare Rock,32,600,0.053333333,1,32,rock,Algonquin
wright ,T3,NY,point,1984,wright -T3-1984,Bare Rock,51,600,0.085,1,51,rock,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Betula cordifolia,0,570,0,0,0,Betula cordifolia,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Algonquin
AlpGard,T1,NH,line,1983,AlpGard-T1-1983,Betula cordifolia,0,8433,0,0,0,Betula cordifolia,Washington
AlpGard,T1,NH,line,2000,AlpGard-T1-2000,Betula cordifolia,0,8464,0,0,0,Betula cordifolia,Washington
AlpGard,T1,NH,line,2009,AlpGard-T1-2009,Betula cordifolia,0,8452,0,0,0,Betula cordifolia,Washington
AlpGard,T1,NH,line,2017,AlpGard-T1-2017,Betula cordifolia,0,8441,0,0,0,Betula cordifolia,Washington
iroquois,T1,NY,point,2007,iroquois-T1-2007,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Iroquois
MtLaf,T1,NH,line,1983,MtLaf-T1-1983,Betula cordifolia,0,9024,0,0,0,Betula cordifolia,Lafayette
MtLaf,T1,NH,line,2009,MtLaf-T1-2009,Betula cordifolia,3,9105,0.000329489,1,0,Betula cordifolia,Lafayette
wright ,T1,NY,point,1984,wright -T1-1984,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Betula cordifolia,0,600,0,0,0,Betula cordifolia,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Betula cordifolia,0,575,0,0,0,Betula cordifolia,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Betula cordifolia,0,575,0,0,0,Betula cordifolia,Wright 
iroquois,T1,NY,point,2017,iroquois-T1-2017,Betula cordifolia,1,600,0.001666667,1,1,Betula cordifolia,Iroquois
MtLaf,T1,NH,line,2000,MtLaf-T1-2000,Betula cordifolia,16,9094,0.001759402,1,1,Betula cordifolia,Lafayette
MtLaf,T1,NH,line,2017,MtLaf-T1-2017,Betula cordifolia,16,9080,0.001762115,1,1,Betula cordifolia,Lafayette
wright ,T1,NY,point,1994,wright -T1-1994,Betula cordifolia,1,600,0.001666667,1,1,Betula cordifolia,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Betula cordifolia,1,600,0.001666667,1,1,Betula cordifolia,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Betula cordifolia,1,600,0.001666667,1,1,Betula cordifolia,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Betula cordifolia,1,575,0.00173913,1,1,Betula cordifolia,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Betula cordifolia,1,575,0.00173913,1,1,Betula cordifolia,Wright 
algonquin,T1,NY,point,2017,algonquin-T1-2017,Betula cordifolia,2,600,0.003333333,1,2,Betula cordifolia,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Betula cordifolia,2,600,0.003333333,1,2,Betula cordifolia,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Betula cordifolia,2,600,0.003333333,1,2,Betula cordifolia,Algonquin
MtLaf,T1,NH,point,2024,MtLaf-T1-2024,Betula cordifolia,2,621,0.003220612,1,2,Betula cordifolia,Lafayette
MtLaf,T2,NH,point,2024,MtLaf-T2-2024,Betula cordifolia,4,621,0.006441224,1,4,Betula cordifolia,Lafayette
wright ,T1,NY,point,2002,wright -T1-2002,Betula cordifolia,4,600,0.006666667,1,4,Betula cordifolia,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Betula cordifolia,4,600,0.006666667,1,4,Betula cordifolia,Wright 
iroquois,T3,NY,point,2017,iroquois-T3-2017,Betula cordifolia,5,600,0.008333333,1,5,Betula cordifolia,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Betula cordifolia,6,600,0.01,1,6,Betula cordifolia,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Betula cordifolia,6,600,0.01,1,6,Betula cordifolia,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Betula cordifolia,9,600,0.015,1,9,Betula cordifolia,Iroquois
wright ,T2,NY,point,2017,wright -T2-2017,Betula cordifolia,10,600,0.016666667,1,10,Betula cordifolia,Wright 
iroquois,T2,NY,point,2017,iroquois-T2-2017,Betula cordifolia,13,600,0.021666667,1,13,Betula cordifolia,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Betula cordifolia,20,600,0.033333333,1,20,Betula cordifolia,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Betula cordifolia,21,600,0.035,1,21,Betula cordifolia,Iroquois
iroquois,T1,NY,point,1984,iroquois-T1-1984,Betula cordifolia,38,600,0.063333333,1,38,Betula cordifolia,Iroquois
MtLaf,T1,NH,line,2009,MtLaf-T1-2009,Betula cordifolia,3,3025,0.000991736,1,1,Betula cordifolia,Lafayette
MtLaf,T1,NH,line,2000,MtLaf-T1-2000,Betula cordifolia,16,3025,0.005289256,1,4,Betula cordifolia,Lafayette
MtLaf,T1,NH,line,2017,MtLaf-T1-2017,Betula cordifolia,16,3025,0.005289256,1,4,Betula cordifolia,Lafayette
AlpGard,T3,NH,point,2024,AlpGard-T3-2024,Bistorta vivipara,1,581,0.00172117,1,1,Bistorta vivipara,Washington
AlpGard,T3,NH,point,2024,AlpGard-T3-2024,Campanula rotundifolia,1,581,0.00172117,1,1,Campanula rotundifolia,Washington
iroquois,T1,NY,point,1984,iroquois-T1-1984,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Iroquois
wright ,T2,NY,point,1984,wright -T2-1984,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Carex bigelowii,0,600,0,0,0,Carex bigelowii,Wright 
AlpGard,T1,NH,line,2017,AlpGard-T1-2017,Carex bigelowii,15,8441,0.001777041,1,1,Carex bigelowii,Washington
iroquois,T1,NY,point,2002,iroquois-T1-2002,Carex bigelowii,2,600,0.003333333,1,2,Carex bigelowii,Iroquois
AlpGard,T1,NH,line,2009,AlpGard-T1-2009,Carex bigelowii,54,8452,0.00638902,1,4,Carex bigelowii,Washington
AlpGard,T1,NH,line,2000,AlpGard-T1-2000,Carex bigelowii,76,8464,0.008979206,1,5,Carex bigelowii,Washington
AlpGard,T1,NH,line,1983,AlpGard-T1-1983,Carex bigelowii,112,8433,0.013281157,1,8,Carex bigelowii,Washington
algonquin,T3,NY,point,2017,algonquin-T3-2017,Carex bigelowii,13,600,0.021666667,1,13,Carex bigelowii,Algonquin
wright ,T1,NY,point,2007,wright -T1-2007,Carex bigelowii,16,600,0.026666667,1,16,Carex bigelowii,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Carex bigelowii,17,600,0.028333333,1,17,Carex bigelowii,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Carex bigelowii,18,575,0.031304348,1,17,Carex bigelowii,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Carex bigelowii,18,575,0.031304348,1,17,Carex bigelowii,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Carex bigelowii,22,575,0.03826087,1,21,Carex bigelowii,Wright 
MtLaf,T1,NH,line,2017,MtLaf-T1-2017,Carex bigelowii,345,9080,0.037995595,1,23,Carex bigelowii,Lafayette
AlpGard,T1,NH,point,2024,AlpGard-T1-2024,Carex bigelowii,24,541,0.044362292,1,24,Carex bigelowii,Washington
AlpGard,T3,NH,point,2024,AlpGard-T3-2024,Carex bigelowii,24,581,0.04130809,1,24,Carex bigelowii,Washington
wright ,T3,NY,point,1984,wright -T3-1984,Carex bigelowii,24,600,0.04,1,24,Carex bigelowii,Wright 
algonquin,T1,NY,point,2017,algonquin-T1-2017,Carex bigelowii,26,600,0.043333333,1,26,Carex bigelowii,Algonquin
wright ,T3,NY,point,2002,wright -T3-2002,Carex bigelowii,28,575,0.048695652,1,27,Carex bigelowii,Wright 
algonquin,T1,NY,point,2007,algonquin-T1-2007,Carex bigelowii,28,600,0.046666667,1,28,Carex bigelowii,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Carex bigelowii,32,600,0.053333333,1,32,Carex bigelowii,Algonquin
MtLaf,T1,NH,line,2009,MtLaf-T1-2009,Carex bigelowii,490,9105,0.053816584,1,32,Carex bigelowii,Lafayette
algonquin,T1,NY,point,1994,algonquin-T1-1994,Carex bigelowii,34,600,0.056666667,1,34,Carex bigelowii,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Carex bigelowii,36,600,0.06,1,36,Carex bigelowii,Algonquin
wright ,T1,NY,point,1994,wright -T1-1994,Carex bigelowii,37,600,0.061666667,1,37,Carex bigelowii,Wright 
algonquin,T2,NY,point,2007,algonquin-T2-2007,Carex bigelowii,39,600,0.065,1,39,Carex bigelowii,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Carex bigelowii,41,600,0.068333333,1,41,Carex bigelowii,Algonquin
wright ,T1,NY,point,1984,wright -T1-1984,Carex bigelowii,56,600,0.093333333,1,56,Carex bigelowii,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Carex bigelowii,60,600,0.1,1,60,Carex bigelowii,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Carex bigelowii,61,600,0.101666667,1,61,Carex bigelowii,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Carex bigelowii,64,600,0.106666667,1,64,Carex bigelowii,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Carex bigelowii,70,600,0.116666667,1,70,Carex bigelowii,Algonquin
MtLaf,T2,NH,point,2024,MtLaf-T2-2024,Carex bigelowii,79,621,0.127214171,1,79,Carex bigelowii,Lafayette
MtLaf,T3,NH,point,2024,MtLaf-T3-2024,Carex bigelowii,79,621,0.127214171,1,79,Carex bigelowii,Lafayette
algonquin,T3,NY,point,1984,algonquin-T3-1984,Carex bigelowii,95,600,0.158333333,1,95,Carex bigelowii,Algonquin
MtLaf,T1,NH,line,2000,MtLaf-T1-2000,Carex bigelowii,1561,9094,0.171651638,1,103,Carex bigelowii,Lafayette
algonquin,T2,NY,point,1984,algonquin-T2-1984,Carex bigelowii,151,570,0.264912281,1,143,Carex bigelowii,Algonquin
MtLaf,T1,NH,point,2024,MtLaf-T1-2024,Carex bigelowii,157,621,0.252818035,1,157,Carex bigelowii,Lafayette
MtLaf,T1,NH,line,1983,MtLaf-T1-1983,Carex bigelowii,2485,9024,0.275376773,1,165,Carex bigelowii,Lafayette
AlpGard,T1,NH,line,2017,AlpGard-T1-2017,Carex bigelowii,3,2685,0.001117318,1,1,Carex bigelowii,Washington
AlpGard,T1,NH,line,1989,AlpGard-T1-1989,Carex bigelowii,15,2685,0.005586592,1,4,Carex bigelowii,Washington
AlpGard,T1,NH,line,2009,AlpGard-T1-2009,Carex bigelowii,36,2685,0.013407821,1,9,Carex bigelowii,Washington
AlpGard,T1,NH,line,1983,AlpGard-T1-1983,Carex bigelowii,52,2685,0.019366853,1,12,Carex bigelowii,Washington
AlpGard,T1,NH,line,2000,AlpGard-T1-2000,Carex bigelowii,63,2685,0.023463687,1,15,Carex bigelowii,Washington
AlpGard,T2,NH,line,2017,AlpGard-T2-2017,Carex bigelowii,1,2895,0.000345423,1,1,Carex bigelowii,Washington
AlpGard,T2,NH,line,2000,AlpGard-T2-2000,Carex bigelowii,2,2895,0.000690846,1,1,Carex bigelowii,Washington
AlpGard,T3,NH,line,2000,AlpGard-T3-2000,Carex bigelowii,11,2853,0.003855591,1,3,Carex bigelowii,Washington
AlpGard,T3,NH,line,2017,AlpGard-T3-2017,Carex bigelowii,11,2853,0.003855591,1,3,Carex bigelowii,Washington
AlpGard,T3,NH,line,1989,AlpGard-T3-1989,Carex bigelowii,18,2853,0.006309148,1,4,Carex bigelowii,Washington
AlpGard,T3,NH,line,2009,AlpGard-T3-2009,Carex bigelowii,18,2853,0.006309148,1,4,Carex bigelowii,Washington
AlpGard,T3,NH,line,1983,AlpGard-T3-1983,Carex bigelowii,60,2853,0.021030494,1,13,Carex bigelowii,Washington
MtLaf,T1,NH,line,2017,MtLaf-T1-2017,Carex bigelowii,174,3025,0.057520661,1,35,Carex bigelowii,Lafayette
MtLaf,T1,NH,line,2009,MtLaf-T1-2009,Carex bigelowii,197,3025,0.065123967,1,40,Carex bigelowii,Lafayette
MtLaf,T1,NH,line,1989,MtLaf-T1-1989,Carex bigelowii,470,3025,0.155371901,1,94,Carex bigelowii,Lafayette
MtLaf,T1,NH,line,2000,MtLaf-T1-2000,Carex bigelowii,579,3025,0.191404959,1,115,Carex bigelowii,Lafayette
MtLaf,T1,NH,line,1983,MtLaf-T1-1983,Carex bigelowii,1280,3025,0.423140496,1,254,Carex bigelowii,Lafayette
MtLaf,T2,NH,line,2017,MtLaf-T2-2017,Carex bigelowii,68,2992,0.022727273,1,14,Carex bigelowii,Lafayette
MtLaf,T2,NH,line,2009,MtLaf-T2-2009,Carex bigelowii,144,2992,0.048128342,1,29,Carex bigelowii,Lafayette
MtLaf,T2,NH,line,2000,MtLaf-T2-2000,Carex bigelowii,572,2992,0.191176471,1,115,Carex bigelowii,Lafayette
MtLaf,T2,NH,line,1989,MtLaf-T2-1989,Carex bigelowii,700,2992,0.233957219,1,141,Carex bigelowii,Lafayette
MtLaf,T2,NH,line,1983,MtLaf-T2-1983,Carex bigelowii,702,2992,0.234625668,1,141,Carex bigelowii,Lafayette
MtLaf,T3,NH,line,2017,MtLaf-T3-2017,Carex bigelowii,103,3007,0.034253409,1,21,Carex bigelowii,Lafayette
MtLaf,T3,NH,line,2009,MtLaf-T3-2009,Carex bigelowii,149,3007,0.049551048,1,30,Carex bigelowii,Lafayette
MtLaf,T3,NH,line,2000,MtLaf-T3-2000,Carex bigelowii,410,3007,0.13634852,1,82,Carex bigelowii,Lafayette
MtLaf,T3,NH,line,1983,MtLaf-T3-1983,Carex bigelowii,503,3007,0.167276355,1,101,Carex bigelowii,Lafayette
MtLaf,T3,NH,line,1989,MtLaf-T3-1989,Carex bigelowii,896,3007,0.2979714,1,179,Carex bigelowii,Lafayette
AlpGard,T2,NH,point,2024,AlpGard-T2-2024,Carex brunnescens,1,601,0.001663894,1,1,Carex brunnescens,Washington
MtLaf,T3,NH,point,2024,MtLaf-T3-2024,Cetraria laevigata,2,621,0.003220612,1,2,Cetraria spp.,Lafayette
MtLaf,T1,NH,point,2024,MtLaf-T1-2024,Cetraria laevigata,5,621,0.00805153,1,5,Cetraria spp.,Lafayette
AlpGard,T1,NH,point,2024,AlpGard-T1-2024,Cetraria laevigata,11,541,0.020332717,1,11,Cetraria spp.,Washington
MtLaf,T2,NH,point,2024,MtLaf-T2-2024,Cetraria laevigata,16,621,0.025764895,1,16,Cetraria spp.,Lafayette
AlpGard,T3,NH,point,2024,AlpGard-T3-2024,Cetraria laevigata,32,581,0.055077453,1,32,Cetraria spp.,Washington
AlpGard,T2,NH,point,2024,AlpGard-T2-2024,Cetraria laevigata,47,601,0.078202995,1,47,Cetraria spp.,Washington
algonquin,T1,NY,point,2007,algonquin-T1-2007,Cetraria spp.,0,600,0,0,0,Cetraria spp.,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Cetraria spp.,0,600,0,0,0,Cetraria spp.,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Cetraria spp.,0,600,0,0,0,Cetraria spp.,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Cetraria spp.,0,600,0,0,0,Cetraria spp.,Algonquin
iroquois,T1,NY,point,2007,iroquois-T1-2007,Cetraria spp.,0,600,0,0,0,Cetraria spp.,Iroquois
